q2y,zpt,bin,A,A_err,B,B_err,C,C_err,chi2,ndf,redchi2,nanA,empty
4,10,(Q2_y_Bin_4)-(z_pT_Bin_10),1457.9441173107246,40.77954551749997,-0.16708670269340828,0.04256668108938881,0.0490368602185067,0.03678208019174234,14.289659059281595,19.0,0.7520873189095576,False,False
4,11,(Q2_y_Bin_4)-(z_pT_Bin_11),nan,0.0,-0.22,0.0,1.0,0.0,0.0,21.0,0.0,True,False
4,13,(Q2_y_Bin_4)-(z_pT_Bin_13),16989.40847675754,203.15630939634684,-0.008449461722569154,0.005760751202136857,-0.00028002998900973955,9.509499515235509e-05,22.378041035859628,21.0,1.0656210017076013,False,False
4,14,(Q2_y_Bin_4)-(z_pT_Bin_14),17987.90740063958,172.3142348080837,-0.04027057600417826,0.013029355782606115,-0.022582101106076724,0.016580705392349564,24.285681180179623,21.0,1.156461008579982,False,False
4,15,(Q2_y_Bin_4)-(z_pT_Bin_15),20934.15709934224,206.45424936494783,-0.09827181459456891,0.014691238363589473,0.006639766886494966,0.004810070029672871,34.3173934863284,21.0,1.6341615945870667,False,False
4,16,(Q2_y_Bin_4)-(z_pT_Bin_16),22117.822428309508,295.7498868892926,-0.12205549616504668,0.02082209191949448,-0.02253435855921709,0.016815489870186516,15.402754800874341,19.0,0.8106713053091759,False,False
4,17,(Q2_y_Bin_4)-(z_pT_Bin_17),10126.362996614997,161.8457109597921,-0.16157995799843491,0.0032339005024842327,-0.01950174722441245,0.010934614328780047,27.508889107792484,19.0,1.4478362688311834,False,False
4,19,(Q2_y_Bin_4)-(z_pT_Bin_19),16192.302629351787,189.90883383147138,-0.011992159323818625,0.006747501658758954,0.004449920607519012,0.0032908816757212167,19.118727804512943,21.0,0.9104156097387116,False,False
4,20,(Q2_y_Bin_4)-(z_pT_Bin_20),17191.398993622566,161.5562189618704,-0.022202190101758692,0.01638760818615962,0.008146367009543324,0.004591867971285893,19.90496846061224,21.0,0.9478556409815352,False,False
4,21,(Q2_y_Bin_4)-(z_pT_Bin_21),19766.191706951886,202.87607989013304,-0.046100804329847665,0.01461616914029425,-0.06375948849228924,0.014525744308522073,37.9604098790414,21.0,1.807638565668638,False,False
4,22,(Q2_y_Bin_4)-(z_pT_Bin_22),21954.900340205,236.37407593538774,-0.09112578124882934,0.016312770351915244,-0.052616601090197467,0.015221941370382457,15.662005827713866,19.0,0.8243160961954666,False,False
4,23,(Q2_y_Bin_4)-(z_pT_Bin_23),20836.445505373365,269.4642026910333,-0.1823252261949109,0.018859550046702533,-0.03956324140644189,0.02824177408723152,17.264810830301908,21.0,0.8221338490619956,False,False
4,25,(Q2_y_Bin_4)-(z_pT_Bin_25),22099.168420244572,219.49392193656786,0.0070363094386908,0.005063722947678842,0.0021530004171092638,0.001529756321692841,18.275140748711934,21.0,0.8702447975577111,False,False
4,26,(Q2_y_Bin_4)-(z_pT_Bin_26),23103.634684813493,189.76418995635504,-0.02152108768112373,0.01564978580369515,-0.0232530559444883,0.01668233701118367,41.177543167870205,21.0,1.9608353889462002,False,False
4,27,(Q2_y_Bin_4)-(z_pT_Bin_27),26168.72889406558,288.9889644372324,-0.07014084417481524,0.016937596889084576,-0.05555390060388479,0.014673924415632898,23.686811457791958,19.0,1.2466742872522083,False,False
