bin,A,A_err,B,B_err,C,C_err,chi2,ndf,redchi2,nanA,empty
(Q2_y_Bin_6)-(z_pT_Bin_19),25767.090253494316,146.37435589264896,-0.08157984485191234,0.009122979770314392,-0.015599987847308925,0.008757280073078398,22.94513271099041,19.0,1.2076385637363374,False,False
(Q2_y_Bin_6)-(z_pT_Bin_20),24096.45797865655,113.67960819423934,-0.10424365985043826,0.007205693831784245,-0.020549999989005613,0.003035982792268542,45.152777640295675,21.0,2.150132268585508,False,False
(Q2_y_Bin_6)-(z_pT_Bin_21),21867.665530845352,97.83151477566389,-0.1660523754562653,0.006340170594328093,-0.009899998734838728,0.004244147639463253,50.327468678600866,21.0,2.3965461275524222,False,False
(Q2_y_Bin_6)-(z_pT_Bin_22),18332.205333075275,91.42502129606146,-0.23174999991030984,0.0029843094317155705,0.012299999996376775,0.0006281225689282041,100.3325836377495,21.0,4.777742077988071,False,False
(Q2_y_Bin_6)-(z_pT_Bin_23),38465.841752893575,203.86075523122418,-0.07335000880225068,0.0016240437337282018,0.00615001780633169,0.008532192968889594,43.503759098423075,19.0,2.2896715314959515,False,False
(Q2_y_Bin_6)-(z_pT_Bin_25),39497.898361915955,204.04055878930376,-0.06977403445920936,0.007910015112193355,-0.004199998916998622,0.0020176579564166286,39.46553999501558,21.0,1.8793114283340753,False,False
(Q2_y_Bin_6)-(z_pT_Bin_26),35257.32794852502,164.10557523140233,-0.1176257190955412,0.006707587753174343,-0.012749999333360755,0.005300216432464611,28.640834416679326,21.0,1.3638492579371106,False,False
(Q2_y_Bin_6)-(z_pT_Bin_27),29099.737613549605,145.32548825163212,-0.16089106266902298,0.0071424112395942485,-1.231880107712409e-05,1.2813169754672881e-05,26.737822302986906,21.0,1.273229633475567,False,False
(Q2_y_Bin_6)-(z_pT_Bin_28),5710.305382947081,69.61443538969706,-0.07545307804992692,0.016250603541395296,0.0034000000601258243,0.005995986857051409,28.6114720614951,21.0,1.3624510505473857,False,False
(Q2_y_Bin_7)-(z_pT_Bin_1),5252.175370947269,67.34721174225615,-0.11800747738873107,0.017799744847091258,0.00685001022906496,0.013514908803079335,23.619674128544233,21.0,1.1247463870735348,False,False
(Q2_y_Bin_7)-(z_pT_Bin_2),5505.196757790099,68.21127944558475,-0.1980947257943591,0.01859878029582801,0.030307888126236526,0.02274565129797223,19.557185903559816,21.0,0.9312945668361817,False,False
(Q2_y_Bin_7)-(z_pT_Bin_3),4666.923761792677,65.82830078125698,-0.25226052548130456,0.02326530514471621,0.0166500789215098,0.030449342256898153,29.973796596528167,20.0,1.4986898298264084,False,False
(Q2_y_Bin_7)-(z_pT_Bin_4),3173.5032807025905,61.96622496379814,-0.24446085630376274,0.03240517995653326,0.04005638485123632,0.028123425052434058,12.448637441033004,18.0,0.691590968946278,False,False
(Q2_y_Bin_7)-(z_pT_Bin_5),12814.982703104823,98.52552054758053,-0.07700000000511305,0.0011722548557652826,0.009654005542696803,0.0034965344998374266,53.303497254198554,21.0,2.538261774009455,False,False
(Q2_y_Bin_7)-(z_pT_Bin_7),13438.267546673871,96.80317536731309,-0.05492664694959417,0.010478233072164712,0.020496256293053797,0.008731814362482677,21.572278454053684,21.0,1.0272513549549374,False,False
(Q2_y_Bin_7)-(z_pT_Bin_8),15328.704655930984,105.03522509640334,-0.13273700949194864,0.010924817316896138,0.009950000056789692,0.013558350966806094,30.9094819877872,21.0,1.4718800946565334,False,False
(Q2_y_Bin_7)-(z_pT_Bin_9),16897.29447893037,133.4532566615835,-0.17976934170043782,0.013102885036708894,0.013147495915856896,0.020252210661560275,36.1012436221221,19.0,1.9000654537958999,False,False
(Q2_y_Bin_7)-(z_pT_Bin_10),16318.868252538188,96.52638980242227,-0.27348454908008873,0.010994811543918293,0.014750001230499557,0.002619536624432586,61.96401666567577,19.0,3.261264035035567,False,False
(Q2_y_Bin_7)-(z_pT_Bin_11),12180.96200754069,82.53670444051113,-0.27644999969059664,0.0004661505416297673,0.06194999263832865,0.003141491396482829,182.1272139810274,21.0,8.67272447528702,False,False
(Q2_y_Bin_7)-(z_pT_Bin_12),15219.2986276527,103.11977998085877,-0.030350000601263926,0.0018202558877608334,0.016448375198667965,0.014073959104743846,46.250963377736895,21.0,2.202426827511281,False,False
