bin,A,A_err,B,B_err,C,C_err,chi2,ndf,redchi2,nanA,empty
(Q2_y_Bin_1)-(z_pT_Bin_12),20286.126317811468,98.28373937665674,-0.16462432120999865,0.007146472337814902,0.03040626235119571,0.006910951195880775,47.92115743938727,21.0,2.2819598780660604,False,False
(Q2_y_Bin_1)-(z_pT_Bin_13),12656.357792718909,74.03847545058943,-0.20463037262593364,0.008449902675418342,0.050759029416913785,0.008284853212798687,38.70868230490753,21.0,1.8432705859479779,False,False
(Q2_y_Bin_1)-(z_pT_Bin_14),8414.362429354976,57.807453765152786,-0.3558787591800663,0.01011144172643677,0.0812999999877986,0.000832523783789639,67.56975104179023,21.0,3.2176071924662013,False,False
(Q2_y_Bin_1)-(z_pT_Bin_15),29305.185313986218,482.2934154026934,0.0076589363513122465,0.00547863810290457,0.00762482262157134,0.005012634399620039,28.43155035880684,15.0,1.8954366905871227,False,False
(Q2_y_Bin_1)-(z_pT_Bin_16),28921.184015159175,137.5302583817047,-0.022150006553703812,0.00642205399231942,-0.006449992521502505,0.004028657960039683,35.29819011313843,17.0,2.076364124302261,False,False
(Q2_y_Bin_1)-(z_pT_Bin_17),29235.531578807735,125.28941839718937,-0.05739331051401173,0.006458709682106604,0.0016500000347659924,0.002617338557665807,31.797228111721598,21.0,1.5141537196057904,False,False
(Q2_y_Bin_1)-(z_pT_Bin_18),23069.793993550396,95.98008575586755,-0.1151748826307867,0.005746045360645283,0.008517501923594737,0.009794948022706492,35.843638243823314,21.0,1.7068399163725387,False,False
(Q2_y_Bin_1)-(z_pT_Bin_19),16328.433322059711,82.35239731998627,-0.15760736895656285,0.007271176796343856,0.020217304935425406,0.006793041464198467,31.3908582269721,21.0,1.4948027727129571,False,False
(Q2_y_Bin_1)-(z_pT_Bin_20),8862.61051460951,61.78392607273872,-0.25284865101199316,0.010253590992783446,0.05954999899466767,0.0015291662129320524,45.97477975693271,21.0,2.1892752265206052,False,False
(Q2_y_Bin_1)-(z_pT_Bin_22),27745.108527161723,221.2005823901236,-0.024042316794094718,0.018353486858312465,-0.0008000000151398512,0.0015524707199824656,22.645506285531923,17.0,1.3320886050312897,False,False
(Q2_y_Bin_1)-(z_pT_Bin_23),28055.794319258428,129.1843635029054,-0.026400000100607255,0.007300924219471403,-0.011285026505868148,0.013638811706974813,37.66958004414571,21.0,1.7937895259117005,False,False
(Q2_y_Bin_1)-(z_pT_Bin_24),27498.260199614924,110.5849997096393,-0.08145125021063561,0.005729573698524587,-0.011894973409477367,0.0065381568050915904,35.076495388222334,21.0,1.6703093042010635,False,False
(Q2_y_Bin_1)-(z_pT_Bin_25),20671.87653325351,93.89916959851325,-0.11302768661224247,0.0065050448949128745,0.0010500018271481343,0.00190165303025411,22.797161516312407,21.0,1.0855791198244003,False,False
(Q2_y_Bin_1)-(z_pT_Bin_26),13337.988060061334,77.81582378347593,-0.1542247629203703,0.00850600095062741,0.02684999657060086,0.0028894770875014,72.4893127194358,21.0,3.4518720342588476,False,False
(Q2_y_Bin_1)-(z_pT_Bin_29),28665.147103117186,360.3815622184902,-0.0395525359730032,0.022053671143862235,-0.02146577080786731,0.014366411321450799,29.29783247112046,17.0,1.7234019100659095,False,False
(Q2_y_Bin_1)-(z_pT_Bin_30),28602.985433544978,153.3172210037501,-0.050119504837114394,0.007891597338139624,-0.024245676345237617,0.007656349317085294,33.77652310961257,21.0,1.6084058623625033,False,False
(Q2_y_Bin_1)-(z_pT_Bin_31),26716.907782016417,132.74250994127578,-0.08013698232583037,0.007071919575253743,-0.005950007184636351,0.002643924201620956,39.62151918229226,21.0,1.8867390086805838,False,False
(Q2_y_Bin_1)-(z_pT_Bin_32),18387.250192424235,110.61216235104075,-0.10635993172120305,0.008693778005845969,-0.00020005774935685786,0.00038820457113388136,113.39570599313227,21.0,5.399795523482489,False,False
(Q2_y_Bin_2)-(z_pT_Bin_1),25779.241216760023,184.7992005654378,-0.1048534468905785,0.010673920643908562,-0.013800000048175848,0.002029156868623424,48.20453325475014,21.0,2.2954539645119114,False,False
(Q2_y_Bin_2)-(z_pT_Bin_2),20079.91351469215,185.2552834394719,-0.2246006662552975,0.016196875372300856,-0.01765000004319026,0.0015183967212242418,83.39376437593374,18.0,4.632986909774097,False,False
(Q2_y_Bin_2)-(z_pT_Bin_3),21153.254597528645,183.85916428273595,-0.18969210169588194,0.015080931751720511,-0.01610000007061263,0.0020211020820225505,62.731794517798384,17.0,3.690105559870493,False,False
(Q2_y_Bin_2)-(z_pT_Bin_4),17146.57436113903,154.48316277482627,-0.2077589988966379,0.015568334155878008,-0.014100011216010828,0.004864863963868789,49.41869850256278,17.0,2.906982264856634,False,False
(Q2_y_Bin_2)-(z_pT_Bin_5),18364.525030692737,167.32884742318674,-0.23822048854180325,0.016305147040754073,-0.013536780137893875,0.024785294960864186,85.35936137016598,18.0,4.742186742786999,False,False
(Q2_y_Bin_2)-(z_pT_Bin_6),15629.195844784901,105.85212203112042,-0.3294698499936553,0.011095846798813619,-0.016900014031664298,0.002029525304538364,101.73713719234316,21.0,4.84462558058777,False,False
(Q2_y_Bin_2)-(z_pT_Bin_7),28468.552805854557,191.97603354981766,-0.00819766723126334,0.0033479438810671796,0.02700590665074449,0.00871129292718929,28.87121311989947,21.0,1.3748196723761652,False,False
(Q2_y_Bin_2)-(z_pT_Bin_8),23221.798433760057,240.46933577575328,-0.06137712468799614,0.016720912124260405,0.012766091551727273,0.01306298131078166,31.257590212481,17.0,1.8386817772047646,False,False
(Q2_y_Bin_2)-(z_pT_Bin_9),24105.8271733152,145.0524352520224,-0.06545000499907472,0.006861406251565887,0.015604765927976768,0.029617609927237033,55.00718429553769,17.0,3.235716723266923,False,False
(Q2_y_Bin_2)-(z_pT_Bin_10),18202.52775135963,129.34050004856726,-0.12484740790080429,0.011465883336649496,0.019200000012388932,0.024449801636909907,31.976197884181584,19.0,1.682957783377978,False,False
(Q2_y_Bin_2)-(z_pT_Bin_11),18700.900169448498,113.9978432933458,-0.14893782069598635,0.009559172121526849,0.020800000818094886,0.005108964809831423,29.007268336728895,21.0,1.3812984922251854,False,False
(Q2_y_Bin_2)-(z_pT_Bin_12),15079.347126608087,89.19689963682504,-0.3033607344310632,0.008767825054686623,0.04604999999720029,0.0010448242726546278,48.662827544991046,21.0,2.3172775021424306,False,False
(Q2_y_Bin_2)-(z_pT_Bin_13),30254.92826799402,210.26726136459547,-0.007352414920903852,0.004382601500214805,0.011608912249950289,0.008959512758187444,35.79789322812842,21.0,1.7046615822918296,False,False
(Q2_y_Bin_2)-(z_pT_Bin_14),24233.89013346434,140.1756988082343,-0.0319000049159154,0.004755384535723141,0.0075000107476558085,0.004170147499512377,51.12714839530693,17.0,3.007479317370996,False,False
(Q2_y_Bin_2)-(z_pT_Bin_15),24009.58298963404,140.52418777261846,-0.07032736050710973,0.009113336792870446,0.006400003261121069,0.00799943410303671,36.094562334765655,19.0,1.8997138070929291,False,False
(Q2_y_Bin_2)-(z_pT_Bin_16),17094.24427245187,106.03659847876952,-0.10415388523507162,0.009429989908511086,0.011050000278350083,0.002935119469141465,38.94669982044021,21.0,1.8546047533542958,False,False
(Q2_y_Bin_2)-(z_pT_Bin_17),16324.758228691955,93.59484074315787,-0.1803608399873615,0.008318921889373887,0.013500002514224656,0.023552083088268633,36.3856390995717,21.0,1.7326494809319857,False,False
(Q2_y_Bin_2)-(z_pT_Bin_18),11038.385943428024,75.25032112489862,-0.2980499996516079,0.042198730347878216,0.02324999741924766,0.0008030481130541813,76.72437359257849,21.0,3.6535415996465948,False,False
(Q2_y_Bin_2)-(z_pT_Bin_19),31585.14974783722,159.3410033069922,-0.02039998559953903,0.01354467335362029,0.003119251262781586,0.005328005977419202,36.181180719509,20.0,1.8090590359754501,False,False
(Q2_y_Bin_2)-(z_pT_Bin_20),25588.70981443512,138.71694317874244,-0.029650004526139296,0.0069611255163105346,-0.004800008009985325,0.009573482919019237,36.158115201567064,19.0,1.903058694819319,False,False
(Q2_y_Bin_2)-(z_pT_Bin_21),24447.708348171134,126.69908221262085,-0.08442073948873632,0.007863025999667123,-0.0007000405874655184,0.0013962451571279317,30.544064603315185,21.0,1.4544792668245325,False,False
(Q2_y_Bin_2)-(z_pT_Bin_22),17289.33396683124,97.60809982409955,-0.10895186253365269,0.008107403046505583,0.0042500000139509735,0.0015715369584027657,40.66504017077129,21.0,1.9364304843224425,False,False
(Q2_y_Bin_2)-(z_pT_Bin_23),15162.193079722243,89.26892953314746,-0.1670659238313658,0.00853292852717158,0.010517810389863911,0.008485995970769614,52.05649586942686,21.0,2.478880755686993,False,False
(Q2_y_Bin_2)-(z_pT_Bin_25),25044.12531326163,169.34203429633817,-0.016361953353917897,0.013323604364847088,0.004049956630916243,0.002498496869731597,39.089195803078184,19.0,2.0573260948988517,False,False
(Q2_y_Bin_2)-(z_pT_Bin_26),20037.041049803123,125.23405142244883,-0.05610034211924191,0.009462039557668167,-0.02264999997100475,0.0096588189091872,59.06700061654777,21.0,2.8127143150737033,False,False
(Q2_y_Bin_2)-(z_pT_Bin_27),18829.927330093808,105.52356079849778,-0.07878727948681616,0.008094245369649151,-0.01079999966213722,0.0013340823717828618,41.012652603797235,21.0,1.952983457323678,False,False
(Q2_y_Bin_2)-(z_pT_Bin_28),12905.585007660855,85.74699162237721,-0.07392361299099894,0.009538289393613064,0.0013000004381107022,0.0018822881787905297,40.25159609053748,21.0,1.9167426709779753,False,False
(Q2_y_Bin_2)-(z_pT_Bin_29),10543.6000708752,82.04083484503917,-0.1730321375585509,0.011201292659951637,0.018449999882115396,0.0015355157310046556,35.933503229573255,21.0,1.7111192014082501,False,False
(Q2_y_Bin_2)-(z_pT_Bin_31),44541.799361437064,353.2631321214394,-0.011999268067387698,0.008643825616858227,-0.0008599415094606824,0.0006344472847361019,44.94259344786375,19.0,2.3653996551507235,False,False
(Q2_y_Bin_2)-(z_pT_Bin_32),35890.0920628466,174.68196284809164,-0.05460455784594244,0.007206059962963685,-0.021899995028972635,0.0021505212275342023,47.92421813228448,21.0,2.28210562534688,False,False
(Q2_y_Bin_2)-(z_pT_Bin_33),31733.771631572854,150.483286671908,-0.061620069578126255,0.006792360135452955,-0.010949999942837381,0.004782436449338577,38.7851573514602,21.0,1.846912254831438,False,False
(Q2_y_Bin_2)-(z_pT_Bin_34),20102.089144924514,120.82280497080319,-0.11496702317987235,0.008655783047288305,0.0027346370129881286,0.0011066131138149583,37.15194400464208,21.0,1.769140190697242,False,False
(Q2_y_Bin_3)-(z_pT_Bin_1),10979.097467062877,118.75414805730452,-0.06922397138249371,0.014280425050674544,-0.0034266109468892663,0.0021636383177409202,31.544758198360793,21.0,1.5021313427790854,False,False
(Q2_y_Bin_3)-(z_pT_Bin_2),11748.369796950574,119.83954073883251,-0.13035139498983775,0.014728240152990062,0.014849974211626616,0.00989653619911328,37.49912312926734,21.0,1.7856725299651113,False,False
(Q2_y_Bin_3)-(z_pT_Bin_3),11691.23332288039,122.88575969849535,-0.15257615169882213,0.017021724990058218,0.013949999394392874,0.006502180496513904,19.72929982726788,20.0,0.986464991363394,False,False
(Q2_y_Bin_3)-(z_pT_Bin_4),11053.465542039836,122.34015569039366,-0.22897433347180318,0.018837302047400778,0.01649999574912818,0.009257435587495758,34.457480195945124,18.0,1.9143044553302846,False,False
(Q2_y_Bin_3)-(z_pT_Bin_5),7832.648797952152,98.7996602477815,-0.21340979131412105,0.020989412044309583,0.016649985112673092,0.011046665660245467,39.97098140634766,17.0,2.351234200373392,False,False
(Q2_y_Bin_3)-(z_pT_Bin_7),26921.605462605366,162.98360505360506,-0.05534993759949133,0.007600767051077345,0.022646221955763317,0.007899619919196337,30.077567482109174,21.0,1.432265118195675,False,False
(Q2_y_Bin_3)-(z_pT_Bin_8),27578.39461839632,178.966925196979,-0.09817786443836304,0.010774635494294083,0.007050009026977292,0.009383412927288459,23.234488021105307,20.0,1.1617244010552654,False,False
(Q2_y_Bin_3)-(z_pT_Bin_9),29831.973104501034,216.42229033037802,-0.10509087625969636,0.01185608575741856,0.035338950432373666,0.022279697514651222,33.951887784725955,19.0,1.7869414623539976,False,False
(Q2_y_Bin_3)-(z_pT_Bin_10),23638.18547635116,153.7735304274138,-0.19716158653776802,0.010571176750660466,0.01205000140615031,0.005225345525450474,39.20769697677334,19.0,2.0635629987775443,False,False
(Q2_y_Bin_3)-(z_pT_Bin_11),24457.21044459858,136.81167128410198,-0.27284999965674184,0.001387340923301894,0.05296577096588854,0.007536555955431266,62.51434098130166,21.0,2.9768733800619835,False,False
(Q2_y_Bin_3)-(z_pT_Bin_12),25004.782149805706,141.2516989855012,-0.06555000001562401,0.0001981520154816646,0.019987824653399832,0.0073763425006663046,446.68190697224577,21.0,21.27056699867837,False,False
(Q2_y_Bin_3)-(z_pT_Bin_13),28499.503017613315,155.98539215199344,-0.026999999710556576,0.0016917614641769139,0.011549998225973537,0.0063686758891741534,44.36496484004816,20.0,2.218248242002408,False,False
(Q2_y_Bin_3)-(z_pT_Bin_14),28856.28729356424,192.7100792459314,-0.06956760122563126,0.010880474148568142,-0.003850000527660439,0.005582722005613628,37.83252087130973,19.0,1.9911853090163016,False,False
(Q2_y_Bin_3)-(z_pT_Bin_15),28811.06360975534,172.10967966069802,-0.13147029810329736,0.009309803955942858,-0.01626587479560804,0.009866809224111952,32.17713574357675,20.0,1.6088567871788375,False,False
(Q2_y_Bin_3)-(z_pT_Bin_16),22354.913741523284,132.46371887235,-0.1573499902605721,0.008960007794138164,-0.0034499995570539182,0.0022828298052025614,27.60874604529972,21.0,1.31470219263332,False,False
(Q2_y_Bin_3)-(z_pT_Bin_17),20541.39229122024,126.02796599890098,-0.21629999996118393,0.0008861898451157507,0.011847625950979917,0.006273279481204621,46.750781638362,21.0,2.226227697064857,False,False
(Q2_y_Bin_3)-(z_pT_Bin_18),22412.20895067146,139.24132096798348,-0.05070000000140698,0.0004979313752749119,0.001500000331293992,0.0021538167526044573,137.1185423391361,21.0,6.529454397101719,False,False
(Q2_y_Bin_3)-(z_pT_Bin_19),26889.617688009956,160.83127897952545,-0.01709999989482122,0.0015786657228976288,-0.0034000001910920877,0.004290983413466593,55.619707195496915,19.0,2.9273530102893113,False,False
(Q2_y_Bin_3)-(z_pT_Bin_20),27092.059142667214,176.57068059455924,-0.07812872351320542,0.009909500250149743,-0.036317943595340706,0.00928016163038799,30.685476130433397,19.0,1.6150250594964946,False,False
(Q2_y_Bin_3)-(z_pT_Bin_21),26714.556545539454,147.43938664092457,-0.11009857910069265,0.008301516477192378,-0.038549992046523644,0.0020494490538570283,23.739717504457335,21.0,1.130462738307492,False,False
(Q2_y_Bin_3)-(z_pT_Bin_22),19433.981323616314,126.05980882829317,-0.16454999988310934,0.001965758131736703,-0.004100000537495211,0.006043766803534594,50.740843430710505,21.0,2.416230639557643,False,False
(Q2_y_Bin_3)-(z_pT_Bin_23),15901.078469872706,132.20778889086978,-0.16979999953941638,0.00328796728823455,0.00254999880018167,0.0014027325609395466,81.1420581620974,21.0,3.8639075315284477,False,False
(Q2_y_Bin_3)-(z_pT_Bin_24),39614.180672934825,226.86342298379168,-0.0348000003286126,0.0004902558957147612,-0.0130499998911341,0.0012060187314500278,136.26333220124732,21.0,6.488730104821301,False,False
(Q2_y_Bin_3)-(z_pT_Bin_25),49373.872282708995,267.68587826417934,-0.007499983694512298,0.0039025032921280686,-0.00160000011283027,0.0019061889835725863,35.82995582451093,19.0,1.88578714865847,False,False
(Q2_y_Bin_3)-(z_pT_Bin_26),47165.6771954952,251.45300687147756,-0.0549709934733593,0.007945862007591658,-0.03823075299333445,0.007578516480785261,26.16241188700025,21.0,1.2458291374762023,False,False
(Q2_y_Bin_3)-(z_pT_Bin_27),43714.857881892945,222.6229197643479,-0.08984707030451569,0.007425321929752364,-0.028765466032865884,0.0071477267391548555,37.257898627297806,21.0,1.7741856489189431,False,False
(Q2_y_Bin_3)-(z_pT_Bin_28),29536.85651844198,202.40510795066257,-0.12374999998475922,0.0011161030313123557,-0.003950000322109162,0.0010328380457296973,154.17669801513148,21.0,7.341747524530071,False,False
(Q2_y_Bin_3)-(z_pT_Bin_29),9120.622125533051,113.63866667896036,-0.02985000221173781,0.002302194672948541,-0.003899999294999611,0.002571346464896038,35.335595501086615,21.0,1.6826474048136484,False,False
(Q2_y_Bin_4)-(z_pT_Bin_7),9172.591632652515,95.06932908464387,-0.06719719852487363,0.013771761706846287,0.04760371647391831,0.014536429431184734,33.58366492025479,21.0,1.5992221390597519,False,False
(Q2_y_Bin_4)-(z_pT_Bin_8),8911.84904123489,101.51897633358476,-0.13793814232182378,0.01681781989064217,0.02694055571034496,0.020063221708680967,21.260183295446225,21.0,1.0123896807355346,False,False
(Q2_y_Bin_4)-(z_pT_Bin_9),6984.177382308909,109.6778442377722,-0.16697527068681478,0.024751232745559223,0.03726930568015881,0.02815465832403407,28.889716304802256,19.0,1.5205113844632767,False,False
(Q2_y_Bin_4)-(z_pT_Bin_10),3204.6148786305744,69.26601939702778,-0.2053499891519021,0.006857781801778776,0.017943275562317236,0.0335676883724412,24.238721215114914,19.0,1.2757221692165743,False,False
(Q2_y_Bin_4)-(z_pT_Bin_11),16146.675602417065,153.64725982184518,-0.03295000000920049,0.001271031695612098,0.02065000007398671,0.003629339819513239,56.03569264720043,21.0,2.6683663165333535,False,False
(Q2_y_Bin_4)-(z_pT_Bin_13),17151.31404748894,135.79684632566205,-0.06040928057273539,0.011156748483754475,-0.0019499995555121224,0.0011641901133475781,24.004694551715804,21.0,1.1430806929388477,False,False
(Q2_y_Bin_4)-(z_pT_Bin_14),18169.318108003194,142.4847688837508,-0.10599975818537698,0.012272444825462692,-0.0003000000041203312,0.00036994126490475334,37.36285602499863,21.0,1.77918362023803,False,False
(Q2_y_Bin_4)-(z_pT_Bin_15),16007.670584071979,153.3377881388742,-0.12427658292754996,0.01575627305563545,-0.013649999980719163,0.00805622981516224,21.823233568078738,19.0,1.1485912404251968,False,False
(Q2_y_Bin_4)-(z_pT_Bin_16),11238.3822116495,112.84767228619239,-0.19109999999901975,0.0021676331381463576,0.0022311068088676713,0.0043271340436447855,36.49792988416777,19.0,1.920943678114093,False,False
(Q2_y_Bin_4)-(z_pT_Bin_17),15585.941823522644,144.3753776604317,-0.03200000005638547,0.001206724255454955,0.00675000052819407,0.009478493826578036,62.20908685635516,21.0,2.9623374693502456,False,False
(Q2_y_Bin_4)-(z_pT_Bin_19),16881.760878781497,132.63513373257774,-0.050399988696083226,0.026936020110414835,-0.006450000479233924,0.00967532499929611,27.957420451539157,21.0,1.3313057357875788,False,False
(Q2_y_Bin_4)-(z_pT_Bin_20),19727.14095418888,161.34327884969753,-0.0624220480099409,0.013060180624338249,-0.060749997514706125,0.03147514232106422,44.9470442188243,21.0,2.1403354389916336,False,False
(Q2_y_Bin_4)-(z_pT_Bin_21),20351.357358038687,172.4050850042022,-0.09302569866244974,0.013675410705366098,-0.051299790170575274,0.03388906120123641,16.68842524253767,19.0,0.8783381706598773,False,False
(Q2_y_Bin_4)-(z_pT_Bin_22),14426.537262858805,135.74309062665543,-0.16904999999522036,0.00557971243021943,-0.031349999458746246,0.020898622241483797,29.29449617204595,21.0,1.3949760081926643,False,False
(Q2_y_Bin_4)-(z_pT_Bin_23),21431.96540918253,162.2318740613373,-0.025600000577009577,0.0008634254105726654,-0.001250289485422021,0.0018310459796194052,70.68160953052526,21.0,3.3657909300250126,False,False
(Q2_y_Bin_4)-(z_pT_Bin_25),22993.991410927396,160.3679813953877,-0.02909999822573842,0.012049028206520073,-0.025834529858918563,0.009441050964033252,43.50744538487228,21.0,2.0717831135653464,False,False
(Q2_y_Bin_4)-(z_pT_Bin_26),26148.235621183943,261.1585986935079,-0.07908707343946662,0.015642918358519636,-0.052644657923589126,0.01292771560714923,19.95429585120325,19.0,1.0502260974317499,False,False
(Q2_y_Bin_4)-(z_pT_Bin_27),28037.704828772687,205.56339671133173,-0.08899061149595763,0.010875953335339333,-0.041943359771950336,0.011084277493486783,42.28032895108223,20.0,2.1140164475541114,False,False
(Q2_y_Bin_4)-(z_pT_Bin_28),21593.204130583108,179.82282521111665,-0.13590050797827533,0.011826317694781152,-0.015650053101726655,0.03078827064493951,72.48187516049926,21.0,3.451517864785679,False,False
(Q2_y_Bin_4)-(z_pT_Bin_29),45833.66000513692,345.50372004829114,-0.01540000006227484,0.0010759846188055696,-0.022949990101559046,0.010647558459990745,70.21073399789692,21.0,3.3433682856141393,False,False
(Q2_y_Bin_4)-(z_pT_Bin_31),48598.6796041135,386.8107509856054,0.0017500001135505982,0.002901647947512335,-0.021938538969997486,0.015430866782683109,31.648341278991595,21.0,1.5070638704281711,False,False
(Q2_y_Bin_4)-(z_pT_Bin_32),53100.02433743406,417.83556847217915,-0.03408965036432207,0.011374623630529957,-0.07079999950656522,0.007097869586195182,18.3931703103641,19.0,0.9680615952823209,False,False
(Q2_y_Bin_4)-(z_pT_Bin_33),52322.33740647187,391.6536453276203,-0.10034999560420842,0.046961729213571564,-0.01695000584805581,0.033521554796106884,35.62251417763026,21.0,1.6963101989347742,False,False
(Q2_y_Bin_4)-(z_pT_Bin_34),13052.01655098502,144.00722928826326,-0.017950002957436147,0.030797679081767823,-0.022171340502941554,0.02068173756544863,15.530368091630502,21.0,0.7395413376966905,False,False
(Q2_y_Bin_5)-(z_pT_Bin_1),12824.291679982522,176.97968859259709,-0.17262265078397093,0.021872623765270313,-0.008150816366739335,0.011395627459920381,17.02825435225887,16.0,1.0642658970161794,False,False
(Q2_y_Bin_5)-(z_pT_Bin_2),12978.595841964161,165.5945970385319,-0.21024661527134444,0.022237532138677227,-0.00905000549337999,0.003922681227378472,39.199594222365796,15.0,2.6133062814910533,False,False
(Q2_y_Bin_5)-(z_pT_Bin_3),14417.997068750037,162.55584969768825,-0.20171940325610094,0.019746878301925355,-0.007900000086162273,0.010321483592714842,30.788092319364036,15.0,2.052539487957602,False,False
(Q2_y_Bin_5)-(z_pT_Bin_4),16579.29201514714,198.6451262632081,-0.20985279515638786,0.02163976920052829,-0.01905213497311461,0.018743614689778684,36.43982016679418,17.0,2.143518833340834,False,False
(Q2_y_Bin_5)-(z_pT_Bin_5),17396.67221701583,109.54052550603228,-0.3712109417546935,0.010724011516929227,-0.005700005381142717,0.001052378851532663,75.98650987201809,21.0,3.6184052320008613,False,False
(Q2_y_Bin_5)-(z_pT_Bin_6),13612.279376518261,118.34401287354103,-0.09235000001919935,0.002570646411832002,-0.06343379536437152,0.01221730425073854,60.63808059065852,21.0,2.887527647174215,False,False
(Q2_y_Bin_5)-(z_pT_Bin_7),15271.790822935507,115.66733727865721,-0.013792331511699025,0.027448426816597895,0.05911990939843446,0.009857410362992789,22.091785196630287,15.0,1.4727856797753525,False,False
(Q2_y_Bin_5)-(z_pT_Bin_8),14834.786142255754,144.8903930555307,-0.06173043520115586,0.015598987868122399,0.02050000148742704,0.026292175392551208,34.38307291997112,16.0,2.148942057498195,False,False
(Q2_y_Bin_5)-(z_pT_Bin_9),14878.260814064175,119.40490151602353,-0.09674477743860813,0.012992457146628167,0.02345000528543353,0.0017431966575905174,34.12500080529597,17.0,2.0073529885468218,False,False
(Q2_y_Bin_5)-(z_pT_Bin_10),15242.00969640615,96.89325752219884,-0.19194941900543916,0.010361757165925856,0.026700001133166333,0.00318517707996044,29.599607517678496,21.0,1.4095051198894522,False,False
(Q2_y_Bin_5)-(z_pT_Bin_11),13147.306094144205,74.27593485953639,-0.3298499957648459,0.0023475292061786446,0.08109727798309523,0.008122914581545279,47.524370224095755,21.0,2.2630652487664644,False,False
(Q2_y_Bin_5)-(z_pT_Bin_12),17240.409029130664,112.0581219548767,-0.10380000000107532,0.0005196463255282349,0.01685000000408703,0.00040377136753978575,243.89574507602453,19.0,12.836618161896027,False,False
(Q2_y_Bin_5)-(z_pT_Bin_13),19031.593386638262,228.0258713841613,-0.03274704507923311,0.02595653500732645,0.028505769165065194,0.01910362953919232,22.6333191610776,16.0,1.41458244756735,False,False
(Q2_y_Bin_5)-(z_pT_Bin_14),18104.485750487893,155.44841256423388,-0.060053055444670704,0.01368351683422309,0.014956253886571319,0.011451620126306444,25.08338813062092,17.0,1.4754934194482896,False,False
(Q2_y_Bin_5)-(z_pT_Bin_15),17189.254465951824,98.12586573897715,-0.11492252513465188,0.009019463576692074,0.011850002902732616,0.0033364270741762184,34.09878764042234,21.0,1.6237517924010636,False,False
(Q2_y_Bin_5)-(z_pT_Bin_16),16127.972758039397,81.77583863518066,-0.18668076352494176,0.007543238228282845,0.04032188252524603,0.007353953939309325,41.52688584540152,21.0,1.9774707545429298,False,False
(Q2_y_Bin_5)-(z_pT_Bin_17),11687.419379065981,63.601635516442,-0.2839499999962281,0.0004110615423953967,0.07289999999968864,0.0005568365386644097,213.9118977504129,21.0,10.186280845257757,False,False
(Q2_y_Bin_5)-(z_pT_Bin_18),20898.759971230353,113.00635670279735,-0.10000000102113743,0.00035718604853660074,0.005050000289154689,0.0002538537044038799,368.6543642766208,18.0,20.480798015367824,False,False
(Q2_y_Bin_5)-(z_pT_Bin_19),22951.627386739387,149.1847535961533,-0.03773489034519525,0.009974097963574912,-5.0004719347677526e-05,7.171200254235633e-05,21.630087354011618,17.0,1.2723580796477423,False,False
