q2y,zpt,bin,A,A_err,B,B_err,C,C_err,chi2,ndf,redchi2,nanA,empty
2,11,(Q2_y_Bin_2)-(z_pT_Bin_11),18137.146162224282,113.38356665328502,-0.23840904819233136,0.009814360189585758,0.02666760001406138,0.008852290304050337,28.250167335669037,21.0,1.3452460636032875,False,False
2,12,(Q2_y_Bin_2)-(z_pT_Bin_12),15155.514239413515,89.10065301652958,-0.4282473390221315,0.008394168012836073,0.11222033550601808,0.008285430145953274,35.07256384906837,21.0,1.670122088050875,False,False
2,13,(Q2_y_Bin_2)-(z_pT_Bin_13),29060.331194147464,200.34613920111042,-0.029280031051370784,0.01004110821226515,0.011876856686971788,0.008907025431996798,36.26148823513433,21.0,1.7267375350063967,False,False
2,14,(Q2_y_Bin_2)-(z_pT_Bin_14),24102.38947682985,149.43752764328383,-0.015238131207451598,0.008839236444778475,0.047139233532973376,0.008647219476372696,44.157490743367305,17.0,2.597499455492194,False,False
2,15,(Q2_y_Bin_2)-(z_pT_Bin_15),23241.17336444734,146.3965892222568,-0.13223007285168684,0.010142093767040963,-0.0017861706566822486,0.0013356375055066272,33.96896706736601,19.0,1.787840371966632,False,False
2,16,(Q2_y_Bin_2)-(z_pT_Bin_16),16738.338203720494,101.297362635627,-0.16491207485990628,0.0032418887106480943,0.008808117077340393,0.0176080884274137,38.1920016153157,21.0,1.8186667435864616,False,False
2,17,(Q2_y_Bin_2)-(z_pT_Bin_17),16227.829423690077,92.80249611382169,-0.272633595323669,0.008179065095461763,0.03172055055419334,0.007932278493643719,35.3115882069316,21.0,1.6815042003300764,False,False
2,18,(Q2_y_Bin_2)-(z_pT_Bin_18),11409.878633755105,78.35426890166491,-0.43754501099299054,0.009564615367996493,0.12053040001048798,0.009328676716267477,48.647345800456236,21.0,2.316540276212202,False,False
2,19,(Q2_y_Bin_2)-(z_pT_Bin_19),30759.79046889855,235.1316863984157,-0.04555856180543374,0.011630585651847089,0.0035090130955490817,0.002210135264231504,35.99736223695116,20.0,1.7998681118475581,False,False
2,20,(Q2_y_Bin_2)-(z_pT_Bin_20),25180.06412654101,176.25071703090362,-0.06086803465042042,0.010883887685861588,0.005053441349795233,0.0034465256050815467,35.91129334763804,19.0,1.890068070928318,False,False
2,21,(Q2_y_Bin_2)-(z_pT_Bin_21),24091.04490332655,123.53186217378425,-0.1434372466251684,0.007888096184569482,-2.8087826616654985e-10,3.677581068552716e-10,31.098860099648427,21.0,1.4808980999832584,False,False
2,22,(Q2_y_Bin_2)-(z_pT_Bin_22),17190.961291155218,96.88932375753029,-0.18222542161960256,0.00805809418800596,-0.00421237200747305,0.0028829856873415697,35.69217849550137,21.0,1.6996275474048272,False,False
2,23,(Q2_y_Bin_2)-(z_pT_Bin_23),15316.18746461423,89.9240141343289,-0.26286794425976423,0.008405450074983944,0.0318949969312833,0.00804549637996636,51.54555197002637,21.0,2.4545500938107794,False,False
2,25,(Q2_y_Bin_2)-(z_pT_Bin_25),24797.87199594736,237.04506792142092,-0.03371307000701591,0.01337084787956822,0.012080475451254702,0.007425919404391927,38.65943371703669,19.0,2.034707037738773,False,False
2,26,(Q2_y_Bin_2)-(z_pT_Bin_26),19821.69676153672,130.74509083521662,-0.10381685247722727,0.01020631995025293,-0.03240966988097927,0.014456986917584042,57.13834055250051,21.0,2.7208733596428814,False,False
2,27,(Q2_y_Bin_2)-(z_pT_Bin_27),18778.20831904757,105.13201430129811,-0.13760054467064378,0.008097778019163768,-0.028622259059202747,0.008077369793073412,31.053116662543058,21.0,1.478719841073479,False,False
2,28,(Q2_y_Bin_2)-(z_pT_Bin_28),12972.058090979255,86.21442032415416,-0.1503499836069365,0.009548896343735055,-0.02083958200157199,0.008379790932033525,28.784958180312262,21.0,1.3707122943005838,False,False
2,29,(Q2_y_Bin_2)-(z_pT_Bin_29),10774.024748574722,84.44957977862214,-0.26722360775619874,0.010987073502511324,0.03749999855553777,0.0014244663215184084,40.86064166024186,21.0,1.9457448409638982,False,False
2,31,(Q2_y_Bin_2)-(z_pT_Bin_31),44479.67872502471,348.8813759273944,-0.0359991383625261,0.011441683059497791,-0.00032671900482046407,0.0002452034221119634,44.85751588480827,19.0,2.3609218886741195,False,False
2,32,(Q2_y_Bin_2)-(z_pT_Bin_32),35989.383638419415,178.0697374711708,-0.10150584288141443,0.007487001926276979,-0.03148630561940977,0.007835956231854856,45.505823281400154,21.0,2.16694396578096,False,False
2,33,(Q2_y_Bin_2)-(z_pT_Bin_33),32081.834687129325,151.8895986487987,-0.12201903142896031,0.006783256574155044,-0.011639966738844815,0.008861470176571892,35.349869347577965,21.0,1.6833271117894268,False,False
